2017/7/20 9:04,ＩＳＳにカメラ内蔵のボール形ロボット、宇宙と地上を橋渡し,国際宇宙ステーション（ＩＳＳ）にこのほど、完全自律型のカメラ搭載ドローン「Ｉｎｔ—Ｂａｌｌ（イントボール）」が登場し人気を集めている。宇宙にいる飛行士と地上の科学者とのコミュニケーションの最適化を支援するという。,Cable News Network,https://www.cnn.co.jp/tech/35104440.html
2017/7/20 12:30,宇宙からのメッセージ!? 11光年先の惑星から謎の信号 | ワールド | 最新 …,宇宙からのメッセ—ジを巡る騒動はこれまでもあった。1998年、オーストラリアの パークス天文台が捉えた謎の異常信号の発信元はなかなか特定できず、宇宙人の 存在に期待を膨らませるような報道もあった。そして17年後、ついに明らかに …,Newsweek,http://www.newsweekjapan.jp/stories/world/2017/07/11-13.php
2017/7/21 10:47,Googleストリートビューが宇宙に進出 国際宇宙ステーションを探索可能に,ビューポイントは複数あり、それぞれのエリア内を動き回ることが可能,livedoor NEWS,http://news.livedoor.com/article/detail/13366224/
2017/7/22 14:59,宇宙からの「謎の信号」の正体解明 プエルトリコ大学研究所,地球から11光年離れた赤色矮星（わいせい）「ロス128（Ross 128）」から発せられた特殊な信号について今週、地球外生命体ではないかなど、さまざまな臆測が飛び交っていたが、天文学者らはついに謎を解明した。,AFPBB News,http://www.afpbb.com/articles/-/3136639
2017/7/25 19:45,NASA､衝撃波なしの「静音」超音速ジェット機を開発中。2020年テスト飛行を計画,NASAが衝撃波を発生させずに超音速飛行が可能なジェット機を開発しています。すでにスケールモデルでの風洞実験は完了しており、今後はフルスケールのデモ機開発を進めるとしています,Oath Japan KK,http://japanese.engadget.com/2017/07/25/nasa-2020/
2017/7/26 0:00,【解説】月に隠された大量の水の証拠、米研究,衛星データを使った研究から、月内部には水が広範囲に存在し、また月の火山岩は将来的に貴重な水資源として活用できる可能性があることがわかってきた。,National Geographic,http://natgeo.nikkeibp.co.jp/atcl/news/17/072600284/
2017/7/27 17:00,足元まで星空のGear VR用プラネタリウム｢HomeStar VR｣発売。NASAデータで星の位置や距離、色まで再現,セガトイズが、家庭用プラネタリウム「HOMESTAR(ホームスター)」シリーズ初のVRアプリ「HOMESTAR VR」を発売しました。サムスンのGear VR対応に対応し、税込価格は790円とお手頃です,Oath Japan KK,http://japanese.engadget.com/2017/07/27/gear-vr-homestar-vr-nasa/
2017/7/29 10:00,中国がついにブラックホールも生成へ？　世界最大の加速器を計画、引き離される日本,科学技術の躍進が続く中国で、世界最大の円形加速器を建設する動きが本格化している。計画通り２０４０年に本格稼働すれば、現代物理学への大きな貢献が期待されるが、実験の副産物としてミニブラックホールが生じる見込みもあるのだとか,産経ニュース,http://www.sankei.com/premium/news/170729/prm1707290019-n1.html
2017/7/30 19:55,『ホリエモンロケット』宇宙に届かず… 堀江氏「貴重なデータが取れた」とリベンジ誓う,ライブドアの元社長・堀江貴文氏が出資する北海道の宇宙ベンチャー「インターステラテクノロジズ」は7月30日、全長10メートルの観測ロケット「MOMO初号機」の打ち上げに失敗しました。日本初となる民間単独によるロケットの宇宙到達は、次回以降に持ち越されました。,Oath Japan KK,http://japanese.engadget.com/2017/07/30/rocket/
2017/8/1 0:00,地球は生命に適した「特別な惑星」か、研究,地球は、生命の基本要素である液体の水を保持できるという点で異色の存在だとする研究結果が7月31日、発表された。,AFPBB News,http://www.afpbb.com/articles/-/3137690
2017/8/1 0:00,土星の衛星タイタンに「ビニル製」生命の可能性,土星最大の衛星であるタイタンの湖に、ダイオウイカ360億匹分のシアン化ビニルが存在することが判明した。,National Geographic,http://natgeo.nikkeibp.co.jp/atcl/news/17/080100293/
2017/8/1 0:00,民間チームが挑む 月面探査レース,日本やインド、イスラエル、米国などの民間チームが参戦する月面探査レースは、宇宙開発の新たな時代を開くか？,National Geographic,http://natgeo.nikkeibp.co.jp/atcl/magazine/17/072100012/072100001/
2017/8/1 16:44,「癌は細胞の先祖返り」新説は癌治療の常識を変えるか | ワールド | 最新 ...,既存の癌研究の問題は明らかだと、宇宙の起源や地球外生命体についての研究で 有名なアリゾナ州立大学（ＡＳＵ）のポール・デービーズ教授は思っている。「金を費やせ ば問題を解決できると思い込んでいる」、つまりカネはつぎ込まれている ...,Newsweek,http://www.newsweekjapan.jp/stories/world/2017/08/post-8106.php
2017/8/2 0:00,初の「系外衛星」を発見か、約4000光年先の惑星,約4000光年先の巨大惑星の周りを、海王星並みの大きな衛星が回っているという、研究の途中経過が発表された。もし確認されれば、太陽系外惑星の軌道で検出さ…,National Geographic,http://natgeo.nikkeibp.co.jp/atcl/news/17/080100294/
2017/8/3 7:35,ついに天まで昇ったローマの伝説…トッティのユニを搭載のロケットが宇宙に打ち上げ,トッティ氏のユニフォームをロケットで宇宙に打ち上げることになった。2日、ローマは「ユニフォームが宇宙に打ち上げられた！」と報告した,livedoor NEWS,http://news.livedoor.com/article/detail/13423403/
2017/8/5 15:25,ＮＡＳＡ、「惑星保護官」を募集中　年俸１４００万円から,米航空宇宙局（ＮＡＳＡ）が「惑星保護官」を募集している。任務は人間やロボットの宇宙探査に際し有機成分や生物による汚染から惑星を守ることだ。,Cable News Network,https://www.cnn.co.jp/fringe/35105351.html
2017/8/5 18:00,木星の巨大な斑点 探査機が間近で捉えた画像データをNASAが公開,木星の「巨大な赤斑」を探査機が間近で捉えた画像をNASAが公開した。探査機は木星の雲の約9000km上を飛び、その模様をいくつか写真に収めた,livedoor NEWS,http://news.livedoor.com/article/detail/13435398/
2017/8/6 18:00,NASAが「惑星保護官」を募集　9歳の子からかわいらしい応募のお手紙が届く,米航空宇宙局（NASA）が惑星保護官（Planetary Protection Officer）を募集したところ、9歳の男の子から応募の手紙が来たことが海外で話題を呼んでいます。,ITmedia,http://nlab.itmedia.co.jp/nl/articles/1708/06/news025.html
2017/8/7 10:30,宇宙旅客機VSS Unity､ロケット推進の前段階試験を成功。商業宇宙旅行目指し着実にテストを重ねる,ヴァージン・ギャラクティックが、宇宙旅客機VSS Unityの6度めとなる滑空試験を成功させました。,Oath Japan KK,http://japanese.engadget.com/2017/08/06/vss-unity/
2017/8/7 17:08,宇宙初期から存在 地球から2283万光年先で発見された銀河の化石,"東北大学と国立天文台の共同研究チームは、すばる望遠鏡の超広視野主焦点カメラ Hyper Suprime-Cam(ハイパー・シュプリーム・カム)を利用し、地球から2,283万光年の先にある渦巻銀河「NGC4631」、通称「クジラ銀河」において、2つの恒星ストリームと11の矮小銀河からなる13の「銀河の化石」を発見したと発表した。",livedoor NEWS,http://news.livedoor.com/article/detail/13442809/
2017/8/8 18:45,ブラックホールと中性子星の合体をシミュレート。｢その時何が起こるか｣を将来の観測実現に活用,米ローレンス・バークレー国立研究所が、中性子星がブラックホールに取り込まれる様子をコンピューターシミュレーションで再現した研究を発表しました,Oath Japan KK,http://japanese.engadget.com/2017/08/08/blackhole-neutron/
2017/8/9 0:00,海王星に巨大嵐が出現、サイズは地球並み,海王星の赤道付近に巨大な嵐が出現した。赤道付近でこれほど巨大な嵐が見られたのは初めて。,National Geographic,http://natgeo.nikkeibp.co.jp/atcl/news/16/b/080800104/
2017/8/11 0:00,小惑星、10月中旬に地球最接近 衝突の恐れなし,欧州宇宙機関（ESA）は10日、家1軒ほどの大きさの小惑星が10月12日、地球に接近すると発表した。,AFPBB News,http://www.afpbb.com/articles/-/3138899
2017/8/11 17:30,土星探査機カッシーニの｢Grand Finale｣､残る接近観測は5回。最後の大気圏突入は壊れるまでデータ送信,土星探査機カッシーニがこの4月から実施している最終ミッション「Grand Finale」。土星の輪の内側に入るような楕円軌道を周回するこのミッションも、ラスト5周の大詰めとなりました。,Oath Japan KK,http://japanese.engadget.com/2017/08/11/grand-finale-5/
2017/8/14 17:30,TRAPPIST-1の惑星系は太陽系よりも古いと判明。生命には厳しい環境も､存在可能性は否定せず,太陽系から約39光年離れたところにある赤色矮星TRAPPIST-1は、今年2月に7つもの惑星を持つ太陽系によく似た恒星系であることがわかりました,Oath Japan KK,http://japanese.engadget.com/2017/08/14/trappist-1/
2017/8/22 19:00,99年ぶりの米国横断 日本の太陽観測衛星が捉えた「皆既日食」の神秘,米国を横断した「皆既日食」の神秘的な瞬間を、日本の太陽観測衛星「ひので」が捉えた,livedoor NEWS,http://news.livedoor.com/article/detail/13506310/
2017/8/23 0:00,火星では夜に激しい雪が降る、研究成果,火星の北極では、夏の夜に吹雪が発生するという研究成果が、学術誌『Nature Geoscience』に発表された。,National Geographic,http://natgeo.nikkeibp.co.jp/atcl/news/17/082300317/
2017/8/24 13:45,火星で雪、海王星でダイヤモンドの雨　惑星の気象を科学で予測,火星の赤い大地の上に降る雪や、青い海王星に降り注ぐダイヤモンドの雨——。そんな気象条件について予測する研究結果が、このほど相次いで科学誌ネイチャーに発表された,Cable News Network,https://www.cnn.co.jp/fringe/35106258.html
2017/8/25 15:35,ニコンが捉えた宇宙からのタイムラプス、NASAにニコンD5を53台供給,この動画は、ニコンのカメラが宇宙から地球の様子を捉えたタイムラプス映像です。同社は8月25日、デジタル一眼レフ「ニコンD5」をNASAに納入、地上訓練や国際宇宙ステーション（ISS）内外での撮影機材になる予定と発表しました。,Oath Japan KK,http://japanese.engadget.com/2017/08/25/nasa-d5-53/
2017/8/28 10:54,天王星や海王星で降る「ダイヤモンドの雨」地球上での再現に成功,水素と炭素の混合物の中で衝撃波を形成し、天王星型惑星内部の環境を再現,livedoor NEWS,http://news.livedoor.com/article/detail/13530474/
2017/8/29 8:00,SpaceXが発表した「新型宇宙服」が教えてくれる、宇宙開発とデザインの多様性,民間企業が続々と発表する新型宇宙服のデザイン。宇宙を目指す企業が増えるにつれ、各社が提供するツールのデザインも多様化していく。宇宙開発におけるデザインの領域は、まだまだ未開拓の領域だ,wired.jp,https://wired.jp/2017/08/29/space-x-spacesuit/
2017/8/29 19:03,金星赤道にジェット気流＝探査機あかつきで発見−ＪＡＸＡ・北大,宇宙航空研究開発機構（ＪＡＸＡ）と北海道大などの研究チームは２９日、金星探査機「あかつき」の観測データから、金星赤道付近の大気の中低層（高度約４５〜５５キロ）で未知のジェット気流を発見したと発表した。,JIJI PRESS,https://www.jiji.com/jc/article?k=2017082901093&g=soc
2017/8/30 0:00,金星の大気循環再現システムを開発、「あかつき」データの利活用が可能に,金星の大気の流れをコンピューターシミュレーションする大循環モデルに、観測データを融合させるシステムが世界で初めて開発された。「あかつき」による観測データの利活用で金星の謎の解明が進むと期待される。,AstroArts,https://www.astroarts.co.jp/article/hl/a/9339_venus
